sale_id,medicine_id,quantity_sold,selling_price,discount_percent,sale_date,sale_time,payment_method,prescription_required,bill_no
57657,1024,2,117.54,5,03-02-2026,11:40,Card,FALSE,BIL260203-159
57658,1014,3,681.55,0,03-02-2026,17:10,UPI,FALSE,BIL260203-434
57659,1007,2,186.61,15,03-02-2026,19:33,Cash,FALSE,BIL260203-926
57660,1024,2,739.06,0,03-02-2026,19:55,Card,FALSE,BIL260203-921
57661,1024,2,161.42,0,03-02-2026,09:48,Card,FALSE,BIL260203-441
57662,1023,2,443.8,0,03-02-2026,16:33,UPI,FALSE,BIL260203-709
57663,1023,1,99.26,5,03-02-2026,18:57,Cash,FALSE,BIL260203-976
57664,1006,1,241.05,0,03-02-2026,19:45,Card,FALSE,BIL260203-731
57665,1028,2,153.44,0,04-02-2026,10:01,UPI,FALSE,BIL260204-841
57666,1020,1,545.28,15,04-02-2026,14:55,Card,FALSE,BIL260204-494
57667,1013,1,73.64,5,04-02-2026,16:22,Card,FALSE,BIL260204-475
57668,1003,1,161.28,0,04-02-2026,12:24,Cash,FALSE,BIL260204-800
57669,1001,2,70.78,0,04-02-2026,15:17,UPI,FALSE,BIL260204-210
57670,1023,2,376.45,5,04-02-2026,19:18,Cash,FALSE,BIL260204-158
57671,1016,1,404.59,0,04-02-2026,09:24,Card,TRUE,BIL260204-837
57672,1004,1,544.49,5,04-02-2026,20:33,UPI,TRUE,BIL260204-372
57673,1013,1,769.02,0,04-02-2026,12:56,Cash,FALSE,BIL260204-354
57674,1024,5,397.94,0,04-02-2026,10:33,Cash,FALSE,BIL260204-953
57675,1025,2,64.52,0,04-02-2026,21:44,Cash,TRUE,BIL260204-321
57676,1011,5,102.35,0,04-02-2026,18:50,Cash,FALSE,BIL260204-453
57677,1002,2,402.46,0,04-02-2026,09:05,Cash,FALSE,BIL260204-509
57678,1011,2,694.87,5,04-02-2026,16:18,Cash,FALSE,BIL260204-708
57679,1018,2,62.94,0,04-02-2026,11:23,Card,TRUE,BIL260204-805
57680,1006,3,285.66,10,04-02-2026,17:00,Cash,FALSE,BIL260204-103
57681,1024,2,284.21,0,04-02-2026,16:02,Cash,FALSE,BIL260204-163
57682,1021,3,88.37,10,04-02-2026,21:08,Cash,FALSE,BIL260204-219
57683,1020,1,312.26,5,04-02-2026,18:02,Cash,FALSE,BIL260204-965
57684,1009,3,97.82,15,04-02-2026,10:48,UPI,TRUE,BIL260204-659
57685,1008,4,592.47,0,04-02-2026,21:17,UPI,FALSE,BIL260204-214
57686,1025,1,317.98,0,04-02-2026,18:33,UPI,TRUE,BIL260204-963
57687,1007,1,674.26,0,04-02-2026,18:19,Cash,FALSE,BIL260204-910
57688,1007,3,626.03,0,04-02-2026,11:35,Cash,FALSE,BIL260204-255
57689,1013,1,462.59,0,04-02-2026,11:58,Insurance,FALSE,BIL260204-704
57690,1024,5,415.36,0,04-02-2026,15:28,Cash,FALSE,BIL260204-164
57691,1028,4,358.25,10,04-02-2026,11:52,Cash,FALSE,BIL260204-974
57692,1014,1,655.32,0,04-02-2026,14:02,Insurance,FALSE,BIL260204-823
57693,1028,1,536.65,10,04-02-2026,10:54,Card,FALSE,BIL260204-911
57694,1007,1,260.27,5,04-02-2026,19:33,Cash,FALSE,BIL260204-812
57695,1020,2,274.86,5,04-02-2026,14:00,Insurance,FALSE,BIL260204-274
57696,1018,1,775.34,0,04-02-2026,11:26,Cash,TRUE,BIL260204-483
57697,1015,1,109.99,0,04-02-2026,14:18,Card,FALSE,BIL260204-609
57698,1006,5,576.48,15,04-02-2026,11:00,Cash,FALSE,BIL260204-510
57699,1025,1,171.91,5,04-02-2026,11:00,Cash,TRUE,BIL260204-896
57700,1023,2,352.16,5,04-02-2026,21:52,Card,FALSE,BIL260204-414
57701,1000,2,150.43,0,04-02-2026,16:35,Cash,TRUE,BIL260204-299
57702,1012,2,51.53,5,04-02-2026,13:39,Card,FALSE,BIL260204-132
57703,1002,2,733.31,0,04-02-2026,16:48,UPI,FALSE,BIL260204-278
57704,1024,2,44.68,0,04-02-2026,21:45,Card,FALSE,BIL260204-544
57705,1022,5,263.27,0,04-02-2026,10:58,Insurance,FALSE,BIL260204-142
57706,1020,1,577.52,0,04-02-2026,15:19,UPI,FALSE,BIL260204-709
57707,1014,1,209.46,5,04-02-2026,14:40,Card,FALSE,BIL260204-371
57708,1010,3,729.24,0,04-02-2026,16:45,UPI,FALSE,BIL260204-351
57709,1004,2,722.16,0,04-02-2026,14:12,Cash,TRUE,BIL260204-576
57710,1001,2,473.97,0,04-02-2026,11:33,UPI,FALSE,BIL260204-575
57711,1026,3,127.2,5,04-02-2026,11:51,Card,TRUE,BIL260204-486
57712,1027,2,256.43,5,04-02-2026,17:40,Cash,TRUE,BIL260204-611
57713,1000,4,588.44,5,04-02-2026,13:27,UPI,TRUE,BIL260204-450
57714,1005,2,525.16,0,04-02-2026,20:01,UPI,FALSE,BIL260204-259
57715,1003,2,682.84,0,04-02-2026,15:20,UPI,FALSE,BIL260204-676
57716,1008,1,721.31,0,04-02-2026,17:11,Insurance,FALSE,BIL260204-320
57717,1006,1,203.39,5,04-02-2026,14:46,Cash,FALSE,BIL260204-457
57718,1005,1,421.46,0,04-02-2026,11:49,UPI,FALSE,BIL260204-713
57719,1005,5,586,5,04-02-2026,21:30,UPI,FALSE,BIL260204-410
57720,1026,2,514.83,0,04-02-2026,21:14,UPI,TRUE,BIL260204-729
57721,1001,2,108.17,0,04-02-2026,19:29,Card,FALSE,BIL260204-174
57722,1021,3,80.83,0,04-02-2026,16:30,Insurance,FALSE,BIL260204-201
57723,1022,4,703.79,0,04-02-2026,10:22,UPI,FALSE,BIL260204-641
57724,1000,1,316.75,0,04-02-2026,10:22,Cash,TRUE,BIL260204-379
57725,1014,1,77.18,0,04-02-2026,16:56,UPI,FALSE,BIL260204-514
57726,1007,1,469.95,0,04-02-2026,12:57,Card,FALSE,BIL260204-752
57727,1019,1,307.92,0,04-02-2026,20:38,UPI,FALSE,BIL260204-877
57728,1000,1,699.97,0,04-02-2026,09:41,UPI,TRUE,BIL260204-670
57729,1011,3,68.45,0,04-02-2026,13:18,Cash,FALSE,BIL260204-136
57730,1016,1,400.74,0,04-02-2026,09:43,Cash,TRUE,BIL260204-506
57731,1020,2,133.91,0,04-02-2026,19:12,Card,FALSE,BIL260204-954
57732,1014,2,139.54,10,04-02-2026,11:55,Cash,FALSE,BIL260204-555
57733,1021,2,196.53,0,04-02-2026,10:19,Cash,FALSE,BIL260204-864
57734,1000,1,256.47,10,04-02-2026,17:55,UPI,TRUE,BIL260204-981
57735,1015,2,81.15,0,04-02-2026,11:27,UPI,FALSE,BIL260204-398
57736,1025,1,182.57,5,04-02-2026,19:51,Cash,TRUE,BIL260204-490
57737,1018,4,239.4,0,04-02-2026,20:12,UPI,TRUE,BIL260204-845
57738,1004,2,601.86,0,04-02-2026,13:45,UPI,TRUE,BIL260204-807
57739,1008,2,484.15,0,04-02-2026,13:55,Cash,FALSE,BIL260204-645
57740,1026,1,390.17,0,04-02-2026,21:37,Cash,TRUE,BIL260204-998
57741,1001,1,577.12,10,04-02-2026,16:51,UPI,FALSE,BIL260204-767
57742,1010,1,657.14,0,04-02-2026,18:35,UPI,FALSE,BIL260204-656
57743,1012,1,742.1,0,04-02-2026,14:44,Cash,FALSE,BIL260204-845
57744,1018,2,238.06,0,04-02-2026,09:07,Cash,TRUE,BIL260204-705
57745,1002,2,106.77,5,04-02-2026,16:28,Card,FALSE,BIL260204-919
57746,1023,1,173.68,5,04-02-2026,19:02,UPI,FALSE,BIL260204-550
57747,1028,3,446.19,0,04-02-2026,11:47,Card,FALSE,BIL260204-280
57748,1000,3,187.66,0,04-02-2026,21:15,UPI,TRUE,BIL260204-848
57749,1023,3,45.37,0,04-02-2026,11:41,Cash,FALSE,BIL260204-459
57750,1023,5,435.58,10,04-02-2026,11:55,Card,FALSE,BIL260204-509
57751,1009,2,355.73,5,04-02-2026,19:47,Cash,TRUE,BIL260204-279
57752,1003,3,143.33,0,04-02-2026,20:53,Card,FALSE,BIL260204-132
57753,1020,1,759.86,5,04-02-2026,10:04,Card,FALSE,BIL260204-224
57754,1010,2,540.29,0,04-02-2026,12:26,Cash,FALSE,BIL260204-401
57755,1011,3,512.94,0,04-02-2026,10:21,Card,FALSE,BIL260204-416
57756,1019,1,406.34,10,04-02-2026,16:04,Card,FALSE,BIL260204-170
57757,1011,1,685.55,10,04-02-2026,12:22,UPI,FALSE,BIL260204-785
57758,1009,2,428.3,10,04-02-2026,14:50,UPI,TRUE,BIL260204-651
57759,1012,4,625.37,0,04-02-2026,15:10,UPI,FALSE,BIL260204-595
57760,1004,1,351.13,0,04-02-2026,19:49,Cash,TRUE,BIL260204-227
57761,1020,2,618.45,0,04-02-2026,18:39,Cash,FALSE,BIL260204-662
57762,1011,2,414.35,5,04-02-2026,16:35,Cash,FALSE,BIL260204-782
57763,1011,2,395.5,0,04-02-2026,12:25,UPI,FALSE,BIL260204-909
57764,1011,1,432.13,10,05-02-2026,20:22,Cash,FALSE,BIL260205-493
57765,1009,1,482.37,0,05-02-2026,19:08,Insurance,TRUE,BIL260205-659
57766,1003,1,687.1,0,05-02-2026,14:36,UPI,FALSE,BIL260205-398
57767,1024,1,242.79,0,05-02-2026,12:06,UPI,FALSE,BIL260205-185
57768,1019,1,317.59,0,05-02-2026,17:20,Cash,FALSE,BIL260205-129
57769,1008,1,603.84,0,05-02-2026,17:02,Cash,FALSE,BIL260205-809
57770,1026,2,27.63,0,05-02-2026,15:15,Cash,TRUE,BIL260205-801
57771,1006,1,115.48,0,05-02-2026,11:09,Card,FALSE,BIL260205-191
57772,1001,2,296.2,0,05-02-2026,20:57,Cash,FALSE,BIL260205-550
57773,1017,3,207.55,0,05-02-2026,16:05,Card,FALSE,BIL260205-397
57774,1016,2,468.91,15,05-02-2026,13:59,UPI,TRUE,BIL260205-130
57775,1024,1,497.49,5,05-02-2026,19:48,UPI,FALSE,BIL260205-561
57776,1006,3,385.72,0,05-02-2026,19:56,Cash,FALSE,BIL260205-530
57777,1017,3,573.47,5,05-02-2026,10:32,Cash,FALSE,BIL260205-511
57778,1010,1,549.95,10,05-02-2026,12:54,UPI,FALSE,BIL260205-348
57779,1018,3,173.55,0,05-02-2026,20:22,Card,TRUE,BIL260205-617
57780,1027,3,335.01,0,05-02-2026,09:11,UPI,TRUE,BIL260205-987
57781,1008,1,319.65,15,05-02-2026,15:27,Cash,FALSE,BIL260205-495
57782,1019,2,545.55,0,05-02-2026,14:45,Cash,FALSE,BIL260205-183
57783,1001,5,348.27,0,05-02-2026,14:22,UPI,FALSE,BIL260205-852
57784,1023,1,272.58,15,05-02-2026,16:17,UPI,FALSE,BIL260205-764
57785,1003,3,70.01,0,05-02-2026,09:43,UPI,FALSE,BIL260205-366
57786,1024,1,360.04,0,05-02-2026,12:20,Card,FALSE,BIL260205-890
57787,1010,1,23,10,05-02-2026,17:42,UPI,FALSE,BIL260205-107
57788,1001,4,400.85,0,05-02-2026,12:33,UPI,FALSE,BIL260205-224
57789,1024,2,574.52,0,05-02-2026,19:09,Card,FALSE,BIL260205-679
57790,1009,1,457.98,5,05-02-2026,17:53,UPI,TRUE,BIL260205-725
57791,1011,2,702.69,0,05-02-2026,15:21,Cash,FALSE,BIL260205-968
57792,1012,2,73.84,5,05-02-2026,16:26,UPI,FALSE,BIL260205-205
57793,1014,2,772.87,0,05-02-2026,16:43,UPI,FALSE,BIL260205-867
57794,1009,1,340.97,0,05-02-2026,21:05,Cash,TRUE,BIL260205-802
57795,1011,2,195.38,0,05-02-2026,21:53,Card,FALSE,BIL260205-546
57796,1012,1,604.58,0,05-02-2026,16:12,Cash,FALSE,BIL260205-185
57797,1019,3,618.85,0,05-02-2026,13:36,Cash,FALSE,BIL260205-345
57798,1021,1,547.48,5,05-02-2026,16:43,Insurance,FALSE,BIL260205-919
57799,1010,1,645.18,0,05-02-2026,12:31,Card,FALSE,BIL260205-478
57800,1018,1,622.68,10,05-02-2026,14:27,UPI,TRUE,BIL260205-534
57801,1026,2,283.3,0,05-02-2026,18:07,Card,TRUE,BIL260205-580
57802,1003,1,277.18,0,05-02-2026,12:26,Cash,FALSE,BIL260205-195
57803,1000,4,789.78,0,05-02-2026,10:14,UPI,TRUE,BIL260205-124
57804,1009,1,240.94,0,05-02-2026,16:19,Insurance,TRUE,BIL260205-525
57805,1010,3,769.74,0,05-02-2026,16:19,Card,FALSE,BIL260205-402
57806,1012,2,252.64,5,05-02-2026,17:09,Cash,FALSE,BIL260205-967
57807,1025,4,795.34,0,05-02-2026,17:42,Cash,TRUE,BIL260205-876
57808,1007,1,277.34,0,05-02-2026,17:31,Insurance,FALSE,BIL260205-386
57809,1006,3,721.9,0,05-02-2026,12:49,Cash,FALSE,BIL260205-167
57810,1004,1,616.03,0,05-02-2026,09:34,UPI,TRUE,BIL260205-525
57811,1006,1,346.14,0,05-02-2026,15:44,UPI,FALSE,BIL260205-658
57812,1011,2,227.86,0,05-02-2026,16:05,Cash,FALSE,BIL260205-188
57813,1002,1,600.53,0,05-02-2026,17:53,UPI,FALSE,BIL260205-895
57814,1028,2,214.34,5,05-02-2026,09:27,Cash,FALSE,BIL260205-569
57815,1029,3,119.29,5,05-02-2026,18:28,Card,FALSE,BIL260205-491
57816,1019,1,554.63,10,05-02-2026,21:02,UPI,FALSE,BIL260205-937
57817,1003,2,58.42,0,05-02-2026,18:14,Cash,FALSE,BIL260205-484
57818,1010,2,550.48,0,05-02-2026,13:54,Cash,FALSE,BIL260205-983
57819,1002,3,793.62,0,05-02-2026,12:37,Card,FALSE,BIL260205-224
57820,1012,3,614.29,0,05-02-2026,20:03,UPI,FALSE,BIL260205-323
57821,1008,2,733.38,0,05-02-2026,20:15,Cash,FALSE,BIL260205-873
57822,1010,2,392.34,0,05-02-2026,16:12,UPI,FALSE,BIL260205-238
57823,1017,3,733.87,0,05-02-2026,19:00,Card,FALSE,BIL260205-504
57824,1006,1,359.76,0,05-02-2026,17:59,Cash,FALSE,BIL260205-620
57825,1003,3,367.86,10,05-02-2026,18:29,Card,FALSE,BIL260205-624
57826,1009,10,292.73,0,05-02-2026,20:46,Card,TRUE,BIL260205-850
57827,1026,4,382.89,0,05-02-2026,10:06,Cash,TRUE,BIL260205-713
57828,1007,1,735.56,0,05-02-2026,13:26,Cash,FALSE,BIL260205-988
57829,1009,2,746.2,0,05-02-2026,11:51,Cash,TRUE,BIL260205-834
57830,1001,2,296.39,0,05-02-2026,19:54,UPI,FALSE,BIL260205-853
57831,1029,4,721.66,5,05-02-2026,19:33,Insurance,FALSE,BIL260205-501
57832,1011,2,299.21,15,05-02-2026,18:36,Card,FALSE,BIL260205-249
57833,1018,1,178.74,10,05-02-2026,21:21,Cash,TRUE,BIL260205-333
57834,1027,10,634.52,10,05-02-2026,13:06,Cash,TRUE,BIL260205-873
57835,1029,1,503.86,15,05-02-2026,14:54,Cash,FALSE,BIL260205-925
57836,1006,1,268.95,5,05-02-2026,13:38,Cash,FALSE,BIL260205-547
57837,1017,1,575.36,0,05-02-2026,18:26,UPI,FALSE,BIL260205-172
57838,1015,10,419.1,5,05-02-2026,19:43,Card,FALSE,BIL260205-873
57839,1016,3,392.73,0,05-02-2026,14:13,Card,TRUE,BIL260205-534
57840,1020,2,330.78,0,05-02-2026,21:36,Card,FALSE,BIL260205-602
57841,1020,1,108.56,0,05-02-2026,12:21,Cash,FALSE,BIL260205-428
57842,1003,2,73.23,0,05-02-2026,12:54,Cash,FALSE,BIL260205-858
57843,1008,1,538.81,0,05-02-2026,12:43,UPI,FALSE,BIL260205-671
57844,1004,3,467.81,10,05-02-2026,20:55,Cash,TRUE,BIL260205-167
57845,1010,1,788.13,0,05-02-2026,17:49,Cash,FALSE,BIL260205-143
57846,1021,1,778.45,0,05-02-2026,11:17,Cash,FALSE,BIL260205-793
57847,1009,2,178.26,5,05-02-2026,11:56,Cash,TRUE,BIL260205-602
57848,1018,3,189.83,0,05-02-2026,19:09,Cash,TRUE,BIL260205-399
57849,1004,4,344.91,5,05-02-2026,18:57,Card,TRUE,BIL260205-946
57850,1004,1,645.18,5,05-02-2026,21:56,Card,TRUE,BIL260205-974
57851,1000,4,622.61,5,05-02-2026,13:46,Cash,TRUE,BIL260205-757
57852,1008,2,92.02,5,05-02-2026,16:08,Card,FALSE,BIL260205-373
57853,1011,2,117.84,5,05-02-2026,10:57,Card,FALSE,BIL260205-445
57854,1001,10,590.99,0,05-02-2026,18:26,Cash,FALSE,BIL260205-330
57855,1029,1,556.19,0,05-02-2026,20:59,Cash,FALSE,BIL260205-498
57856,1017,3,505.41,0,05-02-2026,19:40,Cash,FALSE,BIL260205-724
57857,1027,1,153.93,0,05-02-2026,14:30,Cash,TRUE,BIL260205-534
57858,1013,1,502.46,10,05-02-2026,15:49,Card,FALSE,BIL260205-266
57859,1021,3,740,0,05-02-2026,17:23,UPI,FALSE,BIL260205-559
57860,1024,2,465.25,15,05-02-2026,10:11,Cash,FALSE,BIL260205-704
57861,1029,4,531.47,0,06-02-2026,10:31,Cash,FALSE,BIL260206-860
57862,1027,2,512.4,5,06-02-2026,16:40,Cash,TRUE,BIL260206-230
57863,1027,1,325.86,10,06-02-2026,21:10,UPI,TRUE,BIL260206-413
57864,1024,1,310.35,15,06-02-2026,13:12,Cash,FALSE,BIL260206-110
57865,1008,1,445.18,0,06-02-2026,21:02,Card,FALSE,BIL260206-901
57866,1018,5,297.87,15,06-02-2026,18:19,UPI,TRUE,BIL260206-189
57867,1019,2,687.17,0,06-02-2026,19:46,UPI,FALSE,BIL260206-411
57868,1018,2,418.74,0,06-02-2026,18:45,Cash,TRUE,BIL260206-282
57869,1000,1,582.92,0,06-02-2026,15:35,UPI,TRUE,BIL260206-512
57870,1008,2,39.99,0,06-02-2026,16:23,Cash,FALSE,BIL260206-855
57871,1021,3,412.69,5,06-02-2026,13:20,Card,FALSE,BIL260206-810
57872,1029,4,711.72,0,06-02-2026,18:09,Cash,FALSE,BIL260206-528
57873,1018,1,34.09,0,06-02-2026,12:08,Cash,TRUE,BIL260206-454
57874,1006,5,309.1,0,06-02-2026,11:10,Card,FALSE,BIL260206-413
57875,1027,3,559.93,0,06-02-2026,21:00,Card,TRUE,BIL260206-958
57876,1002,4,293.07,5,06-02-2026,19:28,Cash,FALSE,BIL260206-393
57877,1015,3,116.91,15,06-02-2026,15:11,Cash,FALSE,BIL260206-773
57878,1014,1,361.95,0,06-02-2026,17:09,UPI,FALSE,BIL260206-614
57879,1001,1,770.2,0,06-02-2026,11:16,Cash,FALSE,BIL260206-891
57880,1005,3,410.38,5,06-02-2026,13:07,Card,FALSE,BIL260206-770
57881,1010,2,461.98,5,06-02-2026,18:30,Card,FALSE,BIL260206-773
57882,1000,4,629.52,0,06-02-2026,21:50,Card,TRUE,BIL260206-307
57883,1025,1,172.64,0,06-02-2026,16:52,Card,TRUE,BIL260206-624
57884,1020,1,581.38,0,06-02-2026,18:50,Card,FALSE,BIL260206-453
57885,1021,2,768.48,0,06-02-2026,20:27,Insurance,FALSE,BIL260206-204
57886,1008,4,315.54,0,06-02-2026,11:15,Cash,FALSE,BIL260206-602
57887,1019,3,489.52,5,06-02-2026,19:39,Cash,FALSE,BIL260206-656
57888,1012,5,201.62,0,06-02-2026,11:07,Card,FALSE,BIL260206-635
57889,1019,1,754.76,0,06-02-2026,18:25,Cash,FALSE,BIL260206-301
57890,1007,4,744.75,0,06-02-2026,21:39,UPI,FALSE,BIL260206-158
57891,1023,2,324.43,15,06-02-2026,11:26,UPI,FALSE,BIL260206-544
57892,1028,1,88.78,0,06-02-2026,15:28,Card,FALSE,BIL260206-554
57893,1001,3,439.87,0,06-02-2026,16:42,UPI,FALSE,BIL260206-818
57894,1021,2,66.88,15,06-02-2026,18:02,Cash,FALSE,BIL260206-690
57895,1028,2,727.76,0,06-02-2026,21:36,UPI,FALSE,BIL260206-333
57896,1005,1,302.01,0,06-02-2026,13:02,UPI,FALSE,BIL260206-261
57897,1003,5,129.42,0,06-02-2026,20:15,Cash,FALSE,BIL260206-386
57898,1011,10,560.48,0,06-02-2026,15:22,Cash,FALSE,BIL260206-649
57899,1007,1,492.41,0,06-02-2026,15:48,Cash,FALSE,BIL260206-316
57900,1008,1,254.89,0,06-02-2026,14:30,Cash,FALSE,BIL260206-578
57901,1011,2,179.04,0,06-02-2026,16:48,Cash,FALSE,BIL260206-506
57902,1018,2,428.25,0,06-02-2026,16:08,Card,TRUE,BIL260206-793
57903,1016,3,677.92,0,06-02-2026,20:44,Cash,TRUE,BIL260206-893
57904,1021,4,26.47,0,06-02-2026,21:37,UPI,FALSE,BIL260206-539
57905,1001,2,527.89,5,06-02-2026,11:50,UPI,FALSE,BIL260206-374
57906,1019,2,703.67,0,06-02-2026,09:59,Cash,FALSE,BIL260206-992
57907,1016,1,42.39,0,06-02-2026,16:47,Cash,TRUE,BIL260206-838
57908,1009,2,312.27,0,06-02-2026,13:50,Cash,TRUE,BIL260206-490
57909,1023,3,502.53,0,06-02-2026,20:03,Card,FALSE,BIL260206-838
57910,1017,4,492.06,0,06-02-2026,11:09,Cash,FALSE,BIL260206-814
57911,1025,2,698.8,0,06-02-2026,19:05,UPI,TRUE,BIL260206-431
57912,1015,5,204.82,0,06-02-2026,11:31,Cash,FALSE,BIL260206-571
57913,1029,3,538.99,10,06-02-2026,16:53,Card,FALSE,BIL260206-994
57914,1006,10,472.12,5,06-02-2026,20:27,UPI,FALSE,BIL260206-349
57915,1020,4,503.7,10,06-02-2026,10:16,Cash,FALSE,BIL260206-991
57916,1007,2,526.29,0,06-02-2026,10:59,Card,FALSE,BIL260206-993
57917,1010,1,552.69,10,06-02-2026,16:21,UPI,FALSE,BIL260206-155
57918,1024,1,472.39,5,06-02-2026,18:43,Cash,FALSE,BIL260206-456
57919,1012,1,710,0,06-02-2026,18:14,UPI,FALSE,BIL260206-777
57920,1028,1,132.05,0,06-02-2026,14:22,UPI,FALSE,BIL260206-446
57921,1015,1,161.57,0,06-02-2026,20:34,Insurance,FALSE,BIL260206-416
57922,1023,1,85.46,0,06-02-2026,21:36,Card,FALSE,BIL260206-771
57923,1009,1,368.83,0,06-02-2026,12:13,UPI,TRUE,BIL260206-344
57924,1007,2,267.13,0,06-02-2026,18:58,Cash,FALSE,BIL260206-113
57925,1020,1,507.54,5,06-02-2026,18:23,UPI,FALSE,BIL260206-113
57926,1009,3,661.33,0,06-02-2026,10:41,UPI,TRUE,BIL260206-927
57927,1001,1,684.24,0,06-02-2026,20:51,Card,FALSE,BIL260206-215
57928,1010,1,565.59,15,06-02-2026,19:24,Card,FALSE,BIL260206-715
57929,1014,1,433.69,0,06-02-2026,14:08,Card,FALSE,BIL260206-924
57930,1004,2,489.95,0,06-02-2026,18:25,Cash,TRUE,BIL260206-690
57931,1022,5,192.81,5,06-02-2026,11:35,Cash,FALSE,BIL260206-469
57932,1028,1,411.92,0,06-02-2026,15:55,Cash,FALSE,BIL260206-294
57933,1010,3,465.35,0,06-02-2026,15:03,Cash,FALSE,BIL260206-847
57934,1005,2,600.55,0,06-02-2026,15:20,Cash,FALSE,BIL260206-664
57935,1026,1,779.16,0,06-02-2026,09:38,UPI,TRUE,BIL260206-656
57936,1001,5,667.38,0,06-02-2026,13:29,Cash,FALSE,BIL260206-889
57937,1026,1,389.19,5,06-02-2026,09:43,Insurance,TRUE,BIL260206-359
57938,1009,2,258.72,0,06-02-2026,14:25,Cash,TRUE,BIL260206-330
57939,1027,1,601.33,5,06-02-2026,14:25,Insurance,TRUE,BIL260206-698
57940,1021,2,260.81,0,06-02-2026,10:23,Cash,FALSE,BIL260206-199
57941,1015,1,678.17,5,06-02-2026,21:46,Cash,FALSE,BIL260206-442
57942,1028,1,327.89,0,06-02-2026,15:27,UPI,FALSE,BIL260206-966
57943,1012,10,255.73,15,06-02-2026,18:01,UPI,FALSE,BIL260206-973
57944,1001,1,310.64,0,06-02-2026,14:31,Card,FALSE,BIL260206-688
57945,1004,1,647.45,0,06-02-2026,12:37,Cash,TRUE,BIL260206-716
57946,1008,1,227.91,0,06-02-2026,18:53,Card,FALSE,BIL260206-821
57947,1003,1,698.28,0,06-02-2026,21:49,UPI,FALSE,BIL260206-849
57948,1023,4,306.21,5,06-02-2026,18:07,Cash,FALSE,BIL260206-566
57949,1019,2,629.75,0,06-02-2026,21:49,UPI,FALSE,BIL260206-291
57950,1020,1,528.81,0,06-02-2026,10:04,UPI,FALSE,BIL260206-694
57951,1004,1,360.75,0,06-02-2026,19:08,Cash,TRUE,BIL260206-560
57952,1011,1,513.27,0,06-02-2026,21:14,UPI,FALSE,BIL260206-907
57953,1012,1,422.8,15,06-02-2026,12:06,Insurance,FALSE,BIL260206-478
57954,1000,5,214.91,0,06-02-2026,21:50,Cash,TRUE,BIL260206-416
57955,1017,1,611.95,5,06-02-2026,11:32,Card,FALSE,BIL260206-748
57956,1019,1,304.23,0,06-02-2026,17:25,Card,FALSE,BIL260206-644
57957,1007,1,533.55,0,06-02-2026,17:02,Cash,FALSE,BIL260206-832
57958,1000,1,453.81,0,06-02-2026,20:48,Cash,TRUE,BIL260206-218
57959,1021,1,602.19,10,06-02-2026,09:58,Cash,FALSE,BIL260206-421
57960,1004,1,470.89,15,06-02-2026,20:51,Insurance,TRUE,BIL260206-564
57961,1014,2,456.66,0,06-02-2026,16:29,Card,FALSE,BIL260206-829
57962,1016,3,477.84,5,06-02-2026,10:51,Cash,TRUE,BIL260206-643
57963,1006,5,699.63,0,06-02-2026,19:48,UPI,FALSE,BIL260206-905
57964,1024,3,765.03,0,06-02-2026,15:05,UPI,FALSE,BIL260206-773
57965,1014,1,106.21,0,07-02-2026,09:55,UPI,FALSE,BIL260207-472
57966,1008,2,130.37,0,07-02-2026,15:34,Card,FALSE,BIL260207-397
57967,1014,4,264.69,0,07-02-2026,21:55,Card,FALSE,BIL260207-508
57968,1018,1,746.31,0,07-02-2026,15:23,Card,TRUE,BIL260207-460
57969,1014,2,55.53,0,07-02-2026,13:18,UPI,FALSE,BIL260207-916
57970,1024,1,717.37,0,07-02-2026,15:11,Cash,FALSE,BIL260207-539
57971,1004,5,418.09,0,07-02-2026,19:06,Card,TRUE,BIL260207-501
57972,1005,1,320.24,0,07-02-2026,17:14,Card,FALSE,BIL260207-829
57973,1002,1,753.57,0,07-02-2026,21:13,Cash,FALSE,BIL260207-774
57974,1006,1,511.36,0,07-02-2026,12:22,Card,FALSE,BIL260207-934
57975,1002,1,366.54,0,07-02-2026,16:32,Cash,FALSE,BIL260207-292
57976,1011,1,357.07,5,07-02-2026,21:12,Card,FALSE,BIL260207-866
57977,1010,1,558.41,10,07-02-2026,20:07,Card,FALSE,BIL260207-489
57978,1014,1,508.65,10,07-02-2026,17:10,UPI,FALSE,BIL260207-454
57979,1025,2,257.47,10,07-02-2026,13:42,Cash,TRUE,BIL260207-320
57980,1008,2,606,0,07-02-2026,19:31,Cash,FALSE,BIL260207-640
57981,1014,2,368.65,0,07-02-2026,16:12,Card,FALSE,BIL260207-255
57982,1010,2,330.12,5,07-02-2026,14:26,Cash,FALSE,BIL260207-596
57983,1021,2,651.81,0,07-02-2026,10:32,UPI,FALSE,BIL260207-858
57984,1019,1,136.48,0,07-02-2026,17:02,Card,FALSE,BIL260207-366
57985,1025,1,72.71,10,07-02-2026,19:08,Cash,TRUE,BIL260207-477
57986,1012,4,420.82,0,07-02-2026,13:35,Cash,FALSE,BIL260207-168
57987,1029,5,679.02,0,07-02-2026,16:03,UPI,FALSE,BIL260207-765
57988,1004,2,194.85,10,07-02-2026,13:19,Cash,TRUE,BIL260207-351
57989,1027,2,730.63,5,07-02-2026,09:06,UPI,TRUE,BIL260207-490
